id,created_at,title,content,source,visibility,kind,status,scheduled_at,occurred_at,completed_at,duration_minutes,tags,reason,needs_confirmation,created_by_id,originating_capture_entry_id,owner_id,tenant_id,user_id,type_id,contact_id,customer_id,deal_id,ticket_id
7144b3dc-0baa-4fb9-b5e0-2219226fa1d8,2026-03-10 21:06:29.110550+00:00,Negociación de contrato,"{""body"": ""Actividad demo #480"", ""tags"": []}",manual,public,note,completed,,2025-12-25 21:06:23.635797+00:00,2025-12-25 21:06:23.635797+00:00,,[],,False,4,,4,1,4,,89ac8d01-a138-4726-81d7-90cc0a32229d,,,
68348116-d02d-4788-b148-5cd6f4abec10,2026-03-10 21:10:22.889238+00:00,Onboarding cliente,"{""body"": ""Actividad demo #239""}",manual,public,other,completed,,2026-02-18 21:10:19.811494+00:00,2026-02-18 21:10:19.811494+00:00,,[],,False,1,,1,1,1,,,8aafe28f-783e-4e7d-9df5-96b39cba575e,,
9eaaf3e8-0920-4583-912a-0f35f8869dae,2026-03-10 21:06:28.025203+00:00,Llamada inicial,"{""body"": ""Actividad demo #380"", ""tags"": []}",manual,public,note,completed,,2026-01-01 21:06:23.635450+00:00,2026-01-01 21:06:23.635450+00:00,,[],,False,2,,2,1,2,,cd3caec0-4f9d-4cb8-9738-b3dd99f632b6,,,
43e93fdb-60a8-4e7c-b451-b9141740bbf2,2026-03-10 21:13:33.809056+00:00,Nota de reunión,"{""body"": ""Actividad demo #7""}",manual,public,other,completed,,2026-01-19 21:13:33.728566+00:00,2026-01-19 21:13:33.728566+00:00,,[],,False,7,,7,1,7,,90f4ba1a-b95f-4966-86fc-91e26c78e101,,,
b06c27fb-c60d-4d69-b92c-9deb0524c508,2026-03-10 21:06:28.695655+00:00,Reunión de ventas,"{""body"": ""Actividad demo #443"", ""tags"": []}",manual,public,note,completed,,2025-12-23 21:06:23.635669+00:00,2025-12-23 21:06:23.635669+00:00,,[],,False,2,,2,1,2,,7f192406-b153-46f4-b8d8-c716f48c6c3d,,,
17889a8a-ae33-4eae-966d-d45fe1d7d9ed,2026-03-10 21:06:28.714630+00:00,Negociación de contrato,"{""body"": ""Actividad demo #442"", ""tags"": []}",manual,public,note,completed,,2026-03-02 21:06:23.635666+00:00,2026-03-02 21:06:23.635666+00:00,,[],,False,1,,1,1,1,,,,,
f86fb1ae-9d3c-4743-be1e-25e3ec713bd0,2026-03-10 21:10:20.058731+00:00,Llamada de cierre,"{""body"": ""Actividad demo #20""}",manual,public,other,completed,,2026-02-15 21:10:19.810721+00:00,2026-02-15 21:10:19.810721+00:00,,[],,False,6,,6,1,6,,304868d0-aae2-47b0-bcd8-e262e15ac34a,,,
62d3b15f-0741-4feb-b941-df6e33952c1a,2026-03-10 21:06:28.749931+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #445"", ""tags"": []}",manual,public,note,completed,,2026-02-16 21:06:23.635677+00:00,2026-02-16 21:06:23.635677+00:00,,[],,False,4,,4,1,4,,f04e14f5-2df2-4a74-bc32-839912ffcec0,,,
4ba99e1e-21fd-45f9-910f-2d7a494f96d7,2026-03-10 21:06:28.854447+00:00,Renegociación,"{""body"": ""Actividad demo #458""}",manual,public,other,completed,,2026-02-15 21:06:23.635723+00:00,2026-02-15 21:06:23.635723+00:00,,[],,False,3,,3,1,3,,,,,
cbd91faa-e52c-4c95-8071-5af95ebacc87,2026-03-10 21:06:28.870051+00:00,Webinar de capacitación,"{""body"": ""Actividad demo #456"", ""tags"": []}",manual,public,note,completed,,2025-12-16 21:06:23.635716+00:00,2025-12-16 21:06:23.635716+00:00,,[],,False,1,,1,1,1,,6290a72f-3494-4852-a714-f0b2a2adbe22,1d155f86-48e6-4994-8316-cee7ab95af22,,
55961d87-753b-45b9-b317-be81fd45d117,2026-03-10 21:10:20.357270+00:00,Envío de propuesta,"{""body"": ""Actividad demo #42"", ""tags"": []}",manual,public,note,completed,,2026-01-13 21:10:19.810796+00:00,2026-01-13 21:10:19.810796+00:00,,[],,False,7,,7,1,7,,a17fd9f0-e789-4248-921a-dc5400626221,,,
60c7debc-1f59-467c-a2c9-7b4eae81447f,2026-03-10 21:10:20.409764+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #46""}",manual,public,other,completed,,2026-02-19 21:10:19.810809+00:00,2026-02-19 21:10:19.810809+00:00,,[],,False,4,,4,1,4,,,,,
20c00738-e9cd-4c8a-8ca1-835ac72a2441,2026-03-10 21:10:20.564861+00:00,Consulta técnica,"{""body"": ""Actividad demo #60""}",manual,public,other,completed,,2026-02-02 21:10:19.810859+00:00,2026-02-02 21:10:19.810859+00:00,,[],,False,4,,4,1,4,,91043d2b-ee6b-4b42-bf55-d2374f4f1854,,,
4a659ac7-57ff-4049-b882-8974fd42c681,2026-03-10 21:10:20.623723+00:00,Renegociación,"{""body"": ""Actividad demo #67""}",manual,public,other,completed,,2026-03-07 21:10:19.810885+00:00,2026-03-07 21:10:19.810885+00:00,,[],,False,4,,4,1,4,,7fa303b9-680e-47ae-a609-87ca74df711c,15a61c22-a080-46de-8952-865277d2c22f,,
57c31ead-1c2b-445f-8659-7b1a23b1cf87,2026-03-10 21:10:20.632796+00:00,Presentación ejecutiva,"{""body"": ""Actividad demo #70""}",manual,public,other,planned,,2026-03-09 21:10:19.810895+00:00,,,[],,False,7,,7,1,7,,,cd7a79a7-bbe9-452a-a2ff-79b5317e1a44,,
767219b4-e35f-4535-a3a0-5b09590a4aff,2026-03-10 21:10:20.756126+00:00,Consulta técnica,"{""body"": ""Actividad demo #80""}",manual,public,other,completed,,2026-01-08 21:10:19.810927+00:00,2026-01-08 21:10:19.810927+00:00,,[],,False,3,,3,1,3,,39050c5d-51b3-4950-96ec-47dbb91e56b7,,,
8bdebb9e-b738-4e16-afef-fa1f9c5d8b09,2026-03-10 21:10:20.768855+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #77""}",manual,public,other,planned,,2026-03-10 21:10:19.810918+00:00,,,[],,False,7,,7,1,7,,,,,
211a0986-2322-4749-b562-6b88d085447b,2026-03-10 21:10:20.827233+00:00,Envío de propuesta,"{""body"": ""Actividad demo #85"", ""tags"": []}",manual,public,note,completed,,2026-01-11 21:10:19.810945+00:00,2026-01-11 21:10:19.810945+00:00,,[],,False,1,,1,1,1,,9ebe4453-d41c-4224-b66c-32f92bc24f88,,,
90d1b5d6-b557-4672-9e91-bdc41944a3fc,2026-03-10 21:10:20.881012+00:00,Visita a oficina,"{""body"": ""Actividad demo #89"", ""tags"": []}",manual,public,note,completed,,2026-01-01 21:10:19.810958+00:00,2026-01-01 21:10:19.810958+00:00,,[],,False,5,,5,1,5,,4794caf8-d0da-4ba1-9211-43e86f7f74d8,,,
58b32be6-a6af-45e5-bd1f-dd70f1e31c26,2026-03-10 21:10:20.893010+00:00,Seguimiento post-reunión,"{""body"": ""Actividad demo #91""}",manual,public,other,completed,,2025-12-28 21:10:19.810964+00:00,2025-12-28 21:10:19.810964+00:00,,[],,False,7,,7,1,7,,76d81d0d-619f-4b4b-88aa-825a6f28ad2e,,,
0cbb75d3-7e9e-413a-92b6-f70c1fae740d,2026-03-10 21:10:20.924151+00:00,Revisión de SLA,"{""body"": ""Actividad demo #90""}",manual,public,other,completed,,2026-03-05 21:10:19.810961+00:00,2026-03-05 21:10:19.810961+00:00,,[],,False,6,,6,1,6,,,,,
1a4ade02-11c1-4bb9-8f1d-5d730710c45e,2026-03-10 21:10:20.934970+00:00,Nota de reunión,"{""body"": ""Actividad demo #94"", ""tags"": []}",manual,public,note,completed,,2026-01-09 21:10:19.810973+00:00,2026-01-09 21:10:19.810973+00:00,,[],,False,3,,3,1,3,,39050c5d-51b3-4950-96ec-47dbb91e56b7,,,
7d6b5f10-99fc-498d-8dd7-c391057ad35f,2026-03-10 21:10:21.454277+00:00,Nota de reunión,"{""body"": ""Actividad demo #132"", ""tags"": []}",manual,public,note,completed,,2025-12-29 21:10:19.811106+00:00,2025-12-29 21:10:19.811106+00:00,,[],,False,6,,6,1,6,,,85386087-1e39-431f-9f76-418b35931546,,
4885e745-6b21-48b3-9dde-f56fab5e7e31,2026-03-10 21:10:21.499025+00:00,Webinar de capacitación,"{""body"": ""Actividad demo #138"", ""tags"": []}",manual,public,note,completed,,2026-02-02 21:10:19.811127+00:00,2026-02-02 21:10:19.811127+00:00,,[],,False,5,,5,1,5,,,,,
2f80c144-b72b-4659-bbfb-684c5ef45a4f,2026-03-10 21:10:21.637721+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #148""}",manual,public,other,completed,,2026-03-06 21:10:19.811161+00:00,2026-03-06 21:10:19.811161+00:00,,[],,False,1,,1,1,1,,4794caf8-d0da-4ba1-9211-43e86f7f74d8,,,
9cfa107a-c127-4c94-8c7b-589154a562f7,2026-03-10 21:10:21.661645+00:00,Negociación de contrato,"{""body"": ""Actividad demo #150"", ""tags"": []}",manual,public,note,planned,,2026-01-10 21:10:19.811172+00:00,,,[],,False,3,,3,1,3,,a1cfc554-4762-422a-8eb1-01ba407e82f7,,,
5cfca2b6-2898-4509-9129-9fac9a09be7f,2026-03-10 21:10:21.704802+00:00,Seguimiento post-reunión,"{""body"": ""Actividad demo #152"", ""tags"": []}",manual,public,note,planned,,2026-01-31 21:10:19.811180+00:00,,,[],,False,5,,5,1,5,,,,,
863eaf29-c04e-4aa0-bf9a-64352455f4e6,2026-03-10 21:10:21.766532+00:00,Envío de propuesta,"{""body"": ""Actividad demo #158""}",manual,public,other,completed,,2026-02-16 21:10:19.811199+00:00,2026-02-16 21:10:19.811199+00:00,,[],,False,4,,4,1,4,,94727f6c-5fb0-42ec-9f55-8bb7252be15d,15a61c22-a080-46de-8952-865277d2c22f,,
a34f7c48-b1d8-4f00-8a35-aa63b7b56f78,2026-03-10 21:10:21.812566+00:00,Consulta técnica,"{""body"": ""Actividad demo #160""}",manual,public,other,completed,,2026-02-22 21:10:19.811210+00:00,2026-02-22 21:10:19.811210+00:00,,[],,False,6,,6,1,6,,2c6603d6-d17b-4bc1-98e4-32d67844dcfd,15a61c22-a080-46de-8952-865277d2c22f,,
142e0aa1-e701-4152-af26-87896953d2d4,2026-03-10 21:10:21.851055+00:00,Demo de producto,"{""body"": ""Actividad demo #161""}",manual,public,other,planned,,2026-01-27 21:10:19.811214+00:00,,,[],,False,7,,7,1,7,,acaaf9cf-6c91-4cd4-9878-f5d394166130,cbe874a6-e8c1-4193-82ff-037605a78733,,
91c26b78-f742-499e-a5c2-0552eff7ed61,2026-03-10 21:10:21.898780+00:00,Nota de reunión,"{""body"": ""Actividad demo #163""}",manual,public,other,planned,,2026-01-21 21:10:19.811220+00:00,,,[],,False,2,,2,1,2,,,,,
192a9df3-0031-40dd-a9c4-0d5b80d94d8e,2026-03-10 21:10:21.997771+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #169"", ""tags"": []}",manual,public,note,completed,,2025-12-21 21:10:19.811241+00:00,2025-12-21 21:10:19.811241+00:00,,[],,False,1,,1,1,1,,,,,
69bd6481-1128-4cec-9224-0539b97e681e,2026-03-10 21:10:22.024331+00:00,Llamada de cierre,"{""body"": ""Actividad demo #171""}",manual,public,other,planned,,2025-12-21 21:10:19.811248+00:00,,,[],,False,3,,3,1,3,,,399495b0-1fdf-446c-ae9b-ba847cf71e83,,
e0a2b4cc-60ef-4257-838d-eb5d921c561c,2026-03-10 21:10:22.039063+00:00,Visita a oficina,"{""body"": ""Actividad demo #172"", ""tags"": []}",manual,public,note,completed,,2025-12-29 21:10:19.811251+00:00,2025-12-29 21:10:19.811251+00:00,,[],,False,4,,4,1,4,,2c6603d6-d17b-4bc1-98e4-32d67844dcfd,a50f43c9-8af7-44f5-a54b-a6b03b584b06,,
c8ada58f-d7cc-4663-87a4-0548433f1bfb,2026-03-10 21:10:22.214089+00:00,Renegociación,"{""body"": ""Actividad demo #183"", ""tags"": []}",manual,public,note,planned,,2026-02-13 21:10:19.811292+00:00,,,[],,False,1,,1,1,1,,ea86ee6e-0233-49a7-9cae-c940ba009d08,,,
41ce8747-8818-46bb-99d3-bb01814610ea,2026-03-10 21:06:28.225947+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #397"", ""tags"": []}",manual,public,note,planned,,2025-12-16 21:06:23.635509+00:00,,,[],,False,5,,5,1,5,,,ebaf2af3-a15e-47f1-8834-fdc5e3439bfd,,
25049028-5e77-4a0b-a80a-733436be2f71,2026-03-10 21:06:28.257367+00:00,Envío de propuesta,"{""body"": ""Actividad demo #399""}",manual,public,other,planned,,2026-01-05 21:06:23.635516+00:00,,,[],,False,7,,7,1,7,,926e05f4-1e84-4600-9660-c303a4e92251,,,
83022dc0-65fc-41f5-8b9b-97017d8a97c3,2026-03-10 21:10:20.271576+00:00,Consulta técnica,"{""body"": ""Actividad demo #37""}",manual,public,other,completed,,2026-01-14 21:10:19.810778+00:00,2026-01-14 21:10:19.810778+00:00,,[],,False,2,,2,1,2,,76d81d0d-619f-4b4b-88aa-825a6f28ad2e,a50f43c9-8af7-44f5-a54b-a6b03b584b06,,
b62159b2-37b8-495c-8446-a6608efe34ca,2026-03-10 21:06:28.332011+00:00,Renegociación,"{""body"": ""Actividad demo #406"", ""tags"": []}",manual,public,note,planned,,2025-12-31 21:06:23.635541+00:00,,,[],,False,7,,7,1,7,,0688dba0-c3d8-42e7-884e-ff655d51d68e,,,
6084593a-be25-4e21-8f8a-37d4b7156647,2026-03-10 21:06:28.958455+00:00,Llamada de seguimiento,"{""body"": ""Actividad demo #466""}",manual,public,other,completed,,2026-02-02 21:06:23.635751+00:00,2026-02-02 21:06:23.635751+00:00,,[],,False,4,,4,1,4,,,,,
a2ed37f0-d25a-4679-8df1-2508ce4d461e,2026-03-10 21:06:29.003738+00:00,Llamada inicial,"{""body"": ""Actividad demo #469"", ""tags"": []}",manual,public,note,completed,,2026-01-30 21:06:23.635761+00:00,2026-01-30 21:06:23.635761+00:00,,[],,False,7,,7,1,7,,dd6994bd-cd1e-4c0f-813a-e60da06260ac,,,
d6278aa5-090f-4128-bd70-ef3ffc2009fb,2026-03-10 21:10:20.327090+00:00,Revisión de SLA,"{""body"": ""Actividad demo #39""}",manual,public,other,planned,,2026-02-11 21:10:19.810785+00:00,,,[],,False,4,,4,1,4,,2c6603d6-d17b-4bc1-98e4-32d67844dcfd,,,
d71fd7a5-c025-4428-bda6-ea6fb7c672c4,2026-03-10 21:06:29.050341+00:00,Seguimiento post-reunión,"{""body"": ""Actividad demo #471""}",manual,public,other,completed,,2025-12-31 21:06:23.635767+00:00,2025-12-31 21:06:23.635767+00:00,,[],,False,2,,2,1,2,,1dd0ff1d-0e22-424e-8f70-6511b1f386ea,aa8d5780-7b1d-44a2-a076-f1d3e3de4e9a,,
2ea1164b-9476-4bea-9ae7-d9e6c6bb7800,2026-03-10 21:06:29.057358+00:00,Webinar de capacitación,"{""body"": ""Actividad demo #472"", ""tags"": []}",manual,public,note,completed,,2026-01-19 21:06:23.635771+00:00,2026-01-19 21:06:23.635771+00:00,,[],,False,3,,3,1,3,,9e79b02b-402e-4fd5-8b3c-5a52b45f36f3,,,
3d156bb0-f63f-4d7a-bcd9-93213fcba25c,2026-03-10 21:10:20.501662+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #57""}",manual,public,other,completed,,2026-02-11 21:10:19.810848+00:00,2026-02-11 21:10:19.810848+00:00,,[],,False,1,,1,1,1,,63ab0b75-ab7d-4ca3-897f-4359be60bae7,7474eeaf-83d6-4475-94f6-a7fdc5252aa0,,
8a60214a-90f4-49c8-80b0-e89748989945,2026-03-10 21:06:29.089688+00:00,Llamada de seguimiento,"{""body"": ""Actividad demo #477"", ""tags"": []}",manual,public,note,planned,,2026-01-23 21:06:23.635787+00:00,,,[],,False,1,,1,1,1,,f04e14f5-2df2-4a74-bc32-839912ffcec0,e46f950e-b00a-4738-9d41-0b5bd3b40614,,
6c9d4058-f10f-413b-9609-f4257084fe97,2026-03-10 21:06:29.189683+00:00,Visita a oficina,"{""body"": ""Actividad demo #486""}",manual,public,other,completed,,2025-12-18 21:06:23.635817+00:00,2025-12-18 21:06:23.635817+00:00,,[],,False,3,,3,1,3,,60c46dab-7f46-4339-95c0-924d041189d7,,,
ca5a450a-c363-48e7-886f-815e3cab1cd3,2026-03-10 21:06:29.205703+00:00,Negociación de contrato,"{""body"": ""Actividad demo #484""}",manual,public,other,completed,,2025-12-10 21:06:23.635810+00:00,2025-12-10 21:06:23.635810+00:00,,[],,False,1,,1,1,1,,,,,
ff33ba5c-f0da-4fab-98d3-4e7d24f5f750,2026-03-10 21:10:21.193424+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #112""}",manual,public,other,planned,,2026-02-08 21:10:19.811036+00:00,,,[],,False,7,,7,1,7,,,,,
8bad0698-026d-4d84-88b3-109b69ae1330,2026-03-10 21:06:29.213275+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #491"", ""tags"": []}",manual,public,note,completed,,2026-01-28 21:06:23.635833+00:00,2026-01-28 21:06:23.635833+00:00,,[],,False,1,,1,1,1,,,3c40662a-e29c-4dac-ae79-a5c2543e70ef,,
5cc26dab-5a61-48ec-a1b2-9b10098c1235,2026-03-10 21:06:29.236849+00:00,Webinar de capacitación,"{""body"": ""Actividad demo #490"", ""tags"": []}",manual,public,note,completed,,2025-12-30 21:06:23.635830+00:00,2025-12-30 21:06:23.635830+00:00,,[],,False,7,,7,1,7,,cd3caec0-4f9d-4cb8-9738-b3dd99f632b6,ebaf2af3-a15e-47f1-8834-fdc5e3439bfd,,
e115b749-d45f-4540-808a-ae7dc832c2c0,2026-03-10 21:10:21.201196+00:00,Envío de propuesta,"{""body"": ""Actividad demo #114"", ""tags"": []}",manual,public,note,completed,,2026-01-01 21:10:19.811043+00:00,2026-01-01 21:10:19.811043+00:00,,[],,False,2,,2,1,2,,,,,
44f64bae-e008-4dae-8cdc-c2d5ea6e096b,2026-03-10 21:10:21.233979+00:00,Reunión de ventas,"{""body"": ""Actividad demo #117""}",manual,public,other,completed,,2026-01-03 21:10:19.811052+00:00,2026-01-03 21:10:19.811052+00:00,,[],,False,5,,5,1,5,,2c6603d6-d17b-4bc1-98e4-32d67844dcfd,61f9690c-4445-40d0-a57c-f23ec172a3f5,,
ba11692f-a691-4b15-872e-086e1312844b,2026-03-10 21:10:21.306607+00:00,Tarea: enviar documentación,"{""body"": ""Actividad demo #120"", ""tags"": []}",manual,public,note,completed,,2025-12-23 21:10:19.811065+00:00,2025-12-23 21:10:19.811065+00:00,,[],,False,1,,1,1,1,,39050c5d-51b3-4950-96ec-47dbb91e56b7,85386087-1e39-431f-9f76-418b35931546,,
76781a57-b724-4c46-bc06-8db4769ebba9,2026-03-10 21:10:21.329037+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #121""}",manual,public,other,planned,,2025-12-12 21:10:19.811069+00:00,,,[],,False,2,,2,1,2,,9ebe4453-d41c-4224-b66c-32f92bc24f88,,,
f90fd125-1836-45e2-bd3c-10c7a8b4f240,2026-03-10 21:10:21.368518+00:00,Llamada inicial,"{""body"": ""Actividad demo #125"", ""tags"": []}",manual,public,note,completed,,2026-01-29 21:10:19.811082+00:00,2026-01-29 21:10:19.811082+00:00,,[],,False,6,,6,1,6,,,85386087-1e39-431f-9f76-418b35931546,,
b013aa52-8a90-499d-8b87-00f0dff581b7,2026-03-10 21:10:21.407739+00:00,Seguimiento post-reunión,"{""body"": ""Actividad demo #127"", ""tags"": []}",manual,public,note,completed,,2026-01-11 21:10:19.811089+00:00,2026-01-11 21:10:19.811089+00:00,,[],,False,1,,1,1,1,,027950cd-573a-4409-bbbb-1db43fb900f3,,,
b9e8a99d-2988-4996-8338-e9a67486b6f2,2026-03-10 21:10:22.118192+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #177""}",manual,public,other,planned,,2026-01-16 21:10:19.811270+00:00,,,[],,False,2,,2,1,2,,0cf5827c-5028-48f9-bb1e-24c220eebc95,fe5d35ee-eebe-4295-a6b7-f9483c50cf11,,
fdc2534e-d5fa-458c-ad13-6e1cb3555899,2026-03-10 21:10:22.182340+00:00,Llamada de cierre,"{""body"": ""Actividad demo #179""}",manual,public,other,completed,,2025-12-16 21:10:19.811276+00:00,2025-12-16 21:10:19.811276+00:00,,[],,False,4,,4,1,4,,304868d0-aae2-47b0-bcd8-e262e15ac34a,,,
78c5d2dc-bbea-4f71-bc1f-0288dc10987b,2026-03-10 21:10:22.217653+00:00,Seguimiento por email,"{""body"": ""Actividad demo #185"", ""tags"": []}",manual,public,note,completed,,2025-12-17 21:10:19.811299+00:00,2025-12-17 21:10:19.811299+00:00,,[],,False,3,,3,1,3,,5d1be5e7-ebe7-43c2-ba71-8c00332b8ae3,,,
d9dc7fb5-715c-4122-a9f0-32edffebb4f0,2026-03-10 21:10:22.239374+00:00,Onboarding cliente,"{""body"": ""Actividad demo #188"", ""tags"": []}",manual,public,note,completed,,2026-01-13 21:10:19.811309+00:00,2026-01-13 21:10:19.811309+00:00,,[],,False,6,,6,1,6,,2c6603d6-d17b-4bc1-98e4-32d67844dcfd,,,
582f84ef-f388-48b5-9af0-5b398dc703ae,2026-03-10 21:10:22.276459+00:00,Almuerzo de negocios,"{""body"": ""Actividad demo #189"", ""tags"": []}",manual,public,note,planned,,2026-02-09 21:10:19.811313+00:00,,,[],,False,7,,7,1,7,,acaaf9cf-6c91-4cd4-9878-f5d394166130,,,
28cb2238-1f61-458d-9e9d-3d640a51473b,2026-03-10 21:10:22.360418+00:00,Llamada de cierre,"{""body"": ""Actividad demo #194""}",manual,public,other,planned,,2026-02-09 21:10:19.811331+00:00,,,[],,False,5,,5,1,5,,,,,
04c30435-1411-4457-92b9-dcee92c552fc,2026-03-10 21:10:22.382165+00:00,Reunión de ventas,"{""body"": ""Actividad demo #196""}",manual,public,other,completed,,2025-12-23 21:10:19.811337+00:00,2025-12-23 21:10:19.811337+00:00,,[],,False,7,,7,1,7,,,95ddb4f7-c284-4386-8475-4af8e50bddaa,,
a248bee7-79ad-4005-80fa-9529264e6671,2026-03-10 21:10:22.437183+00:00,Visita a oficina,"{""body"": ""Actividad demo #199""}",manual,public,other,planned,,2025-12-20 21:10:19.811349+00:00,,,[],,False,3,,3,1,3,,4aa3ce18-b986-4df9-9c29-fe23a68b9835,3544b43e-2381-4adc-ba9a-70865dccf655,,
72b6c589-ab18-45b0-b488-0d3f750ecf1d,2026-03-10 21:10:22.497204+00:00,Revisión de oferta,"{""body"": ""Actividad demo #206"", ""tags"": []}",manual,public,note,completed,,2025-12-11 21:10:19.811374+00:00,2025-12-11 21:10:19.811374+00:00,,[],,False,3,,3,1,3,,7fa303b9-680e-47ae-a609-87ca74df711c,7474eeaf-83d6-4475-94f6-a7fdc5252aa0,,
6d4de971-0d70-4551-bb04-ff8bf7766480,2026-03-10 21:10:22.788091+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #232""}",manual,public,other,completed,,2026-02-09 21:10:19.811471+00:00,2026-02-09 21:10:19.811471+00:00,,[],,False,1,,1,1,1,,89f2f96a-44aa-4476-a444-85fed4605ff7,a50f43c9-8af7-44f5-a54b-a6b03b584b06,,
2d37cea6-9e86-4900-a10c-68b234451876,2026-03-10 21:10:21.408464+00:00,Negociación de contrato,"{""body"": ""Actividad demo #126""}",manual,public,other,planned,,2026-02-17 21:10:19.811085+00:00,,,[],,False,7,,7,1,7,,e9a6b182-d287-4d64-925a-26abadd38332,a50f43c9-8af7-44f5-a54b-a6b03b584b06,,
196d9f82-234e-45fe-92ec-ed6703e84e3f,2026-03-10 21:06:29.239493+00:00,Seguimiento post-reunión,"{""body"": ""Actividad demo #492"", ""tags"": []}",manual,public,note,planned,,2025-12-17 21:06:23.635836+00:00,,,[],,False,2,,2,1,2,,c1614fe3-f051-4766-b1c6-2d9682afb6ba,,,
0afcfa90-2e34-4b71-9dd8-6f0b4248da1e,2026-03-10 21:06:29.279898+00:00,Seguimiento post-reunión,"{""body"": ""Actividad demo #494"", ""tags"": []}",manual,public,note,completed,,2025-12-27 21:06:23.635843+00:00,2025-12-27 21:06:23.635843+00:00,,[],,False,4,,4,1,4,,,de4429da-38d1-452b-ab99-47bb375ace44,,
545bda81-f0e2-4bfc-99ab-7f63c0a6ebb7,2026-03-10 21:10:21.518379+00:00,Reunión de kick-off,"{""body"": ""Actividad demo #135"", ""tags"": []}",manual,public,note,completed,,2026-03-07 21:10:19.811118+00:00,2026-03-07 21:10:19.811118+00:00,,[],,False,2,,2,1,2,,926e97fa-dac7-4f2f-95b5-f2166c38b192,6bb1840b-1bcc-4875-8713-698b842fd558,,
063175c4-d4ee-4265-976c-d0bb69134f81,2026-03-10 21:10:21.553256+00:00,Revisión de SLA,"{""body"": ""Actividad demo #141"", ""tags"": []}",manual,public,note,completed,,2026-03-01 21:10:19.811137+00:00,2026-03-01 21:10:19.811137+00:00,,[],,False,1,,1,1,1,,63902964-c251-4eda-9700-13764dfb1e87,de78ce7f-edae-472e-bfba-028d47014ea4,,
dd0957f5-da1a-46b6-9a70-b1df11d13841,2026-03-10 21:10:21.589538+00:00,Negociación de contrato,"{""body"": ""Actividad demo #142""}",manual,public,other,completed,,2025-12-18 21:10:19.811140+00:00,2025-12-18 21:10:19.811140+00:00,,[],,False,2,,2,1,2,,e9a6b182-d287-4d64-925a-26abadd38332,a50f43c9-8af7-44f5-a54b-a6b03b584b06,,
568a23fd-b82e-4570-a5cf-daab131ecf37,2026-03-10 21:10:21.711805+00:00,Llamada inicial,"{""body"": ""Actividad demo #156"", ""tags"": []}",manual,public,note,completed,,2026-03-08 21:10:19.811193+00:00,2026-03-08 21:10:19.811193+00:00,,[],,False,2,,2,1,2,,,3544b43e-2381-4adc-ba9a-70865dccf655,,
87cc0e9b-89df-4a85-a8d1-1860c8872abe,2026-03-10 21:10:21.732088+00:00,Onboarding cliente,"{""body"": ""Actividad demo #154""}",manual,public,other,completed,,2026-01-22 21:10:19.811186+00:00,2026-01-22 21:10:19.811186+00:00,,[],,False,7,,7,1,7,,005151b2-1d0f-4afb-b684-e7490bc79860,,,
7ac3c9d4-3258-43d5-b027-eb2b276d4ae7,2026-03-10 21:10:21.739052+00:00,Demo de producto,"{""body"": ""Actividad demo #155"", ""tags"": []}",manual,public,note,planned,,2026-01-28 21:10:19.811190+00:00,,,[],,False,1,,1,1,1,,8d0d52ac-c6ac-4942-9097-07cd28fe82b0,,,
fc5915c7-f3c4-4971-8954-28819f36608c,2026-03-10 21:10:21.905384+00:00,Visita a oficina,"{""body"": ""Actividad demo #164""}",manual,public,other,completed,,2025-12-30 21:10:19.811223+00:00,2025-12-30 21:10:19.811223+00:00,,[],,False,3,,3,1,3,,8cb54211-2718-48bb-8cc1-6b0709a1e303,7474eeaf-83d6-4475-94f6-a7fdc5252aa0,,
5f0d024d-0d1e-40c1-a93b-f78a3b8b4ddb,2026-03-10 21:10:21.928561+00:00,Negociación de contrato,"{""body"": ""Actividad demo #166"", ""tags"": []}",manual,public,note,completed,,2025-12-10 21:10:19.811231+00:00,2025-12-10 21:10:19.811231+00:00,,[],,False,5,,5,1,5,,e3717ef0-182a-46b7-b7bc-18abe017f1b7,5e703a36-a63f-4beb-85a4-a23a99ea877b,,
38d2473f-b7ba-4428-aaa7-dde23a25465b,2026-03-10 21:10:21.934827+00:00,Envío de propuesta,"{""body"": ""Actividad demo #165""}",manual,public,other,completed,,2025-12-23 21:10:19.811228+00:00,2025-12-23 21:10:19.811228+00:00,,[],,False,4,,4,1,4,,a3ef3259-6197-4525-b7ec-f19b41c53052,,,
